county,dti_avg_2018,ltv_avg_2018,income_estimate_2018,pct_nonwhite_estimate_2018,pct_first_time_buyer_2018,dti_avg_2019,ltv_avg_2019,income_estimate_2019,pct_nonwhite_estimate_2019,pct_first_time_buyer_2019,dti_avg_2020,ltv_avg_2020,income_estimate_2020,pct_nonwhite_estimate_2020,pct_first_time_buyer_2020,dti_avg_2021,ltv_avg_2021,income_estimate_2021,pct_nonwhite_estimate_2021,pct_first_time_buyer_2021,dti_avg_2022,ltv_avg_2022,income_estimate_2022,pct_nonwhite_estimate_2022,pct_first_time_buyer_2022
46085,37.0,78.5,62867,8.13,25.0,36.333,82.333,65425,8.13,0.0,30.3,75.757,68376,8.13,15.0,31.8,72.484,70749,8.13,5.0,30.0,68.187,73083,10.88,0.0
46087,32.075,79.631,74891,3.105,32.5,25.772,74.042,77866,2.926,8.772,28.426,70.321,80826,2.928,4.965,29.421,69.051,82404,2.988,6.349,35.877,75.257,84874,7.235,26.027
46089,24.143,91.674,63500,2.2,14.286,32.455,86.141,65425,2.2,45.455,31.818,76.579,68376,2.2,27.273,31.158,71.247,70749,2.2,5.263,28.375,82.976,73929,6.06,25.0
46091,31.731,79.304,67668,15.42,23.077,32.765,75.251,70096,15.42,23.529,28.161,73.53,72500,15.42,8.065,30.557,74.467,74828,15.42,6.557,27.08,74.017,79297,16.42,36.0
46093,34.781,77.174,64452,7.88,23.887,33.944,76.597,65829,7.974,20.395,31.722,73.105,69503,7.938,9.353,31.476,70.148,73210,8.182,10.926,35.428,72.266,74413,12.658,21.386
46097,25.6,67.875,62867,2.89,30.0,26.0,70.132,65425,2.89,7.692,28.25,79.546,68376,2.89,12.5,27.458,70.441,70749,2.89,20.833,32.444,85.722,73977,5.0,27.778
46099,33.341,80.809,74891,11.141,34.191,31.638,79.085,77866,10.336,24.1,28.93,73.413,80826,9.463,12.36,30.483,73.076,82404,10.603,17.138,33.613,76.857,84874,18.677,32.138
46101,32.043,78.592,65129,15.18,21.739,33.357,78.194,68188,12.609,23.81,29.575,75.114,72092,13.523,9.434,30.943,72.75,77034,12.111,15.094,31.941,76.057,80000,18.19,35.294
46103,34.517,79.006,64452,15.219,26.325,32.77,78.917,65829,15.073,24.523,30.555,74.312,69503,14.09,13.095,31.594,70.983,73210,14.9,14.425,34.617,73.178,74413,22.874,22.912
46105,40.6,84.762,62867,3.32,60.0,27.3,90.541,65824,3.32,30.0,33.867,70.227,68616,3.32,20.0,29.905,79.908,70749,3.32,28.571,30.444,75.476,75192,6.49,44.444
46107,32.857,78.615,62867,2.96,14.286,28.167,84.734,65425,2.96,25.0,31.417,73.834,68376,2.96,8.333,28.0,75.019,70749,2.96,10.526,28.0,71.417,73083,6.39,26.667
46109,28.529,77.486,62867,32.072,17.647,28.857,75.065,65425,17.408,4.762,25.308,69.505,68376,24.432,5.128,30.964,70.197,70749,20.133,7.143,30.867,66.355,73083,38.77,6.667
46111,27.0,70.286,63750,2.51,14.286,32.4,74.959,67621,2.51,26.667,32.913,76.313,68906,2.51,8.696,31.364,75.153,70956,2.51,13.636,34.091,77.182,73083,6.35,18.182
46115,31.545,78.285,63393,3.74,22.727,31.458,81.172,65425,3.582,16.667,28.108,75.253,68376,3.539,13.514,29.671,76.331,70749,3.637,17.143,31.828,78.667,76000,6.199,34.483
46117,29.615,78.086,69622,10.45,19.231,27.917,71.259,71655,10.45,25.0,26.977,68.148,80278,10.45,4.598,29.279,70.902,87552,10.45,8.824,35.481,70.182,90625,14.33,14.815
46119,33.833,63.133,72125,3.64,0.0,30.545,80.678,73929,3.64,27.273,27.704,71.124,79643,3.64,3.704,31.765,71.974,70749,3.64,5.882,29.6,78.438,76042,7.75,6.667
46123,32.6,86.467,62867,18.82,40.0,29.067,78.169,65425,15.5,26.667,28.067,77.329,68376,18.82,13.333,28.833,78.791,70749,19.604,22.222,32.0,74.216,73083,26.558,14.706
46125,30.836,76.388,74891,3.433,21.918,31.4,77.354,77866,3.491,15.789,29.097,69.391,80826,3.535,5.485,30.107,70.339,82404,3.472,6.122,33.761,75.064,84874,7.239,24.771
46127,31.143,78.12,62621,6.081,22.286,30.351,78.566,65325,6.056,17.53,28.896,72.66,69416,6.097,8.972,29.765,72.652,72379,5.914,11.429,33.676,75.69,74387,10.665,24.176
46129,34.0,71.551,65793,19.083,20.0,33.448,84.155,66071,20.423,37.931,30.318,75.228,68376,17.534,15.152,28.929,79.811,71071,20.159,24.286,30.294,76.205,73083,23.763,32.353
46135,31.354,78.499,65324,8.766,22.857,30.476,77.254,65425,8.607,19.231,28.465,72.625,68841,8.343,11.285,29.425,71.098,71004,8.732,12.636,32.33,73.659,77707,13.111,24.607
47001,30.91,79.053,60696,9.204,16.939,30.561,79.316,63168,9.403,20.794,29.459,75.126,65989,9.097,12.924,29.527,72.407,70086,10.251,16.209,32.106,73.254,72608,15.637,21.895
47003,34.645,75.568,50139,19.339,13.783,33.22,75.212,51980,17.742,15.313,31.612,72.945,53856,18.026,10.814,30.636,69.663,56961,18.942,9.155,34.037,68.655,61516,25.303,17.311
47005,29.579,76.714,47253,5.025,15.789,31.147,76.117,49304,5.242,12.0,29.527,77.655,51688,5.393,9.924,30.042,71.814,54226,5.664,8.383,32.655,72.093,56475,9.432,13.445
47007,32.98,69.985,47253,6.376,12.0,31.891,75.455,49375,7.168,7.273,29.615,74.005,53182,6.395,13.675,29.803,68.612,54226,6.579,8.661,33.038,66.661,60364,9.936,10.127
47009,32.87,76.526,60696,7.168,17.778,31.83,76.759,63168,7.217,15.966,30.092,73.393,65989,7.15,10.375,29.671,70.135,70086,7.187,11.006,32.314,69.21,72608,12.26,14.864
47011,31.955,77.337,52412,10.34,19.248,31.145,76.867,55565,10.155,18.806,29.524,74.523,57783,10.097,13.173,29.491,71.535,60901,10.11,12.171,32.729,71.782,63243,17.515,17.287
47013,30.824,75.075,60696,2.532,11.574,30.594,75.044,63168,2.59,9.402,29.212,72.362,65989,2.584,6.31,29.123,68.689,70086,2.633,7.401,32.673,71.526,72608,5.416,16.038
47015,34.286,75.956,69038,4.393,13.393,32.64,75.213,72006,4.411,19.2,30.1,71.545,75600,4.388,6.923,30.138,67.099,80343,4.41,9.894,34.571,69.085,83085,10.03,17.46
47017,33.471,78.863,47253,13.237,15.294,33.871,78.487,52139,14.633,18.812,29.385,77.308,53167,14.372,9.756,30.706,73.245,57936,13.955,10.58,31.233,74.79,62532,16.238,19.178
47019,31.009,72.866,51137,4.538,17.593,30.695,76.675,51934,4.531,14.672,29.995,74.588,55149,4.511,10.451,30.217,72.517,58931,4.549,12.36,32.278,71.927,60890,7.974,16.578
47021,33.059,75.947,69038,5.593,24.082,32.424,76.527,72006,5.914,20.317,30.459,72.234,75600,5.502,12.881,30.19,68.775,80343,5.402,12.934,33.163,71.024,83085,11.595,21.053
47023,31.653,75.665,54537,11.413,18.667,32.75,77.904,54582,12.623,17.708,28.545,77.028,55945,11.855,15.341,29.085,71.656,57180,12.489,9.231,32.354,71.598,58697,17.282,16.535
47025,32.897,77.188,47253,3.617,19.54,30.898,77.795,49304,3.421,17.323,31.48,74.918,51688,3.554,11.173,28.997,72.114,54226,3.541,12.287,31.538,72.894,56418,6.713,15.385
47027,31.184,77.902,47253,4.676,5.263,31.71,74.827,49304,4.551,9.677,28.625,69.424,51688,4.326,9.375,28.31,71.815,54226,4.573,9.524,34.231,68.243,56418,4.993,17.949
47029,32.642,76.988,47253,5.327,24.771,32.993,73.474,49304,5.372,14.189,32.342,72.304,51688,4.887,4.825,31.696,71.343,54226,5.234,14.533,33.861,70.868,56418,8.74,18.565
47031,32.649,75.891,54935,9.097,14.08,31.145,76.894,57298,9.254,17.105,30.21,73.204,59349,8.989,9.659,29.706,71.766,61791,9.17,11.322,33.173,69.601,61287,14.878,15.235
47033,31.52,83.253,54537,21.428,16.0,30.306,78.536,54582,22.142,20.408,28.316,76.28,55945,24.223,12.245,28.39,73.206,57180,23.696,11.765,31.524,71.232,58697,27.269,15.854
47035,32.215,72.785,47253,3.49,10.233,32.538,72.109,49304,3.427,9.913,30.463,68.116,52901,3.532,6.728,31.12,66.524,56727,3.531,6.447,33.278,65.527,58783,7.221,10.461
47037,34.015,77.391,69038,38.268,32.07,32.411,77.732,72006,38.053,30.251,29.875,73.558,75605,36.013,18.799,30.577,70.616,80345,37.318,18.213,33.911,72.654,83056,43.087,27.957
47039,32.525,76.035,47253,6.091,5.085,31.259,79.579,49304,6.351,9.259,31.929,74.963,51688,6.243,3.937,29.011,72.816,54226,6.496,3.933,29.706,69.499,56418,7.98,7.353
47041,31.944,75.894,47253,8.603,8.065,30.791,74.341,49304,8.352,12.883,30.112,71.711,53074,7.956,6.425,30.594,69.394,57414,8.756,8.647,33.575,68.386,56418,12.31,13.889
47043,32.859,75.152,69038,9.04,20.902,32.278,76.152,72006,9.175,15.461,30.024,72.026,75600,9.413,8.994,30.522,69.345,80343,8.905,10.822,33.73,69.493,83085,12.96,17.697
47045,31.917,76.883,52396,15.147,8.966,30.699,78.453,54334,15.786,19.886,30.019,75.41,53051,16.447,8.654,28.794,73.033,55777,14.79,10.304,32.772,74.625,57175,19.365,15.842
47047,31.02,76.711,59672,28.47,13.765,31.026,76.971,61881,28.479,16.585,29.18,73.007,64230,28.1,8.636,29.298,70.146,66541,27.884,10.994,31.694,71.502,68008,31.902,13.68
47049,31.128,74.161,47253,2.278,9.574,30.23,74.372,49304,2.318,8.0,29.447,71.118,51688,2.421,6.751,30.142,69.19,54226,2.322,7.636,31.668,67.681,56418,4.904,13.587
47051,32.669,77.084,51802,10.151,10.702,30.806,74.184,54141,9.943,9.143,29.343,70.772,56875,9.603,6.995,29.609,68.363,60320,9.783,8.751,32.576,68.207,60021,13.747,8.87
47053,32.495,79.719,48083,16.225,19.5,30.726,79.739,54582,15.574,15.385,28.604,77.384,55945,15.435,12.548,29.255,74.719,57180,16.707,9.289,32.244,75.188,58697,19.925,14.91
47055,32.613,75.275,50695,14.667,19.333,30.684,72.973,53957,14.335,14.368,31.457,71.477,57647,14.443,10.476,30.512,69.265,61696,14.219,8.831,32.862,71.04,62944,17.44,15.273
47057,33.771,76.462,60696,3.788,12.5,33.396,75.341,52792,4.005,14.414,30.739,71.815,54165,3.83,8.407,31.371,69.512,56076,3.756,9.091,32.795,71.445,58448,7.717,20.482
47059,32.356,73.92,47253,5.774,11.877,32.461,73.902,49304,5.521,12.853,30.347,73.767,51688,5.756,6.457,30.242,71.111,54226,5.815,10.125,31.804,68.62,56418,9.571,16.327
47061,31.2,74.938,47253,2.881,20.0,32.3,76.205,49304,2.77,16.667,31.956,72.894,51688,2.714,6.14,30.756,71.286,54226,2.836,7.317,33.411,69.138,56418,6.809,8.929
47063,33.378,78.405,50774,14.06,17.188,31.689,77.087,52792,14.146,18.605,30.253,74.946,54165,13.675,10.598,31.421,71.299,56076,13.892,12.808,33.145,71.342,58448,20.921,14.128
47065,32.139,78.372,61096,21.008,24.715,30.913,78.985,63906,21.064,22.888,28.734,75.009,66337,19.283,14.509,28.947,71.82,68632,20.272,13.848,32.228,73.431,70603,27.475,20.813
47067,39.5,76.6,47253,2.115,30.0,29.882,86.127,49304,2.152,17.647,29.125,76.064,51688,2.099,15.625,32.188,73.093,54226,2.115,18.75,34.969,70.929,56418,3.978,15.625
47069,33.537,77.052,47253,33.12,4.478,30.397,77.63,49304,35.418,12.069,31.196,74.405,51688,35.247,9.346,32.171,71.138,54226,37.259,5.699,30.917,70.446,56418,39.581,18.75
47071,30.894,75.657,49065,6.429,9.22,28.606,74.62,50787,6.533,7.447,28.204,73.551,51701,6.221,5.486,27.325,72.218,54226,6.356,7.453,31.448,71.78,56418,9.103,8.491
47073,33.292,77.437,51950,4.266,16.923,33.804,76.083,53434,4.408,11.215,31.765,76.002,55279,4.196,10.335,30.32,73.216,58028,4.231,11.213,33.091,72.55,60792,6.788,19.94
47075,33.918,77.24,47253,54.95,8.163,33.219,77.929,49304,54.687,6.25,30.021,75.369,52692,53.503,15.625,32.675,74.641,54226,53.948,15.873,31.831,74.334,56418,56.257,15.385
47077,33.79,76.314,49784,11.367,16.0,29.943,75.98,52689,11.298,14.151,30.046,72.621,54012,11.051,5.364,28.931,70.51,56900,11.029,7.547,31.424,68.896,58467,13.468,4.242
47079,32.721,79.203,47635,9.157,13.636,31.609,78.043,49304,10.0,17.391,30.292,75.036,51688,8.892,7.831,29.509,72.562,54226,8.683,10.514,32.619,73.815,56418,13.07,20.623
47081,32.717,73.766,69038,6.658,17.699,31.291,76.082,49304,6.727,18.354,29.981,72.351,51817,6.539,11.236,29.438,68.73,54226,6.403,12.968,33.289,67.729,57525,10.026,17.787
47083,33.0,69.974,48934,5.644,14.286,31.109,71.678,49534,5.452,6.522,32.776,72.184,53056,5.298,8.955,30.632,66.266,54650,5.655,7.547,32.884,73.133,56935,9.563,11.594
47085,31.417,77.962,52719,5.46,14.583,29.353,75.899,51352,5.251,10.784,28.523,72.978,53196,5.131,10.092,30.749,72.165,56186,5.29,10.368,31.791,68.639,56418,9.677,12.658
47087,30.552,74.519,47253,3.276,13.793,32.433,74.232,49304,3.079,11.667,32.351,73.248,51688,3.241,13.158,29.971,68.287,54226,3.242,10.714,31.992,68.344,56418,7.228,17.5
47089,33.271,74.425,50828,6.685,13.408,32.644,75.023,52792,6.762,13.199,30.808,71.639,54165,6.431,7.692,31.396,68.574,56076,6.689,10.044,33.781,70.746,58448,10.04,15.323
47091,31.317,73.904,47253,4.05,12.698,32.333,77.052,49304,4.67,11.111,32.035,72.22,51688,3.855,15.652,30.659,69.695,54226,4.258,7.784,32.333,70.075,56418,9.043,14.493
47093,31.459,79.593,60696,12.901,24.626,30.376,79.146,63181,12.471,23.08,28.02,75.222,66005,11.979,14.307,28.708,72.002,70102,12.461,14.24,31.848,72.657,72622,19.64,21.291
47095,31.571,76.193,47253,31.191,0.0,29.5,74.238,49304,27.06,0.0,33.222,73.751,51688,30.273,0.0,30.615,75.342,54226,29.285,15.385,30.889,72.167,56418,32.444,27.778
47097,31.895,76.304,47253,32.106,15.789,30.268,76.202,49304,30.843,12.195,31.304,77.102,51688,30.235,14.493,32.265,71.356,54226,32.176,8.333,32.934,73.234,56418,39.877,12.088
47099,32.51,74.236,47958,4.665,16.495,32.473,75.247,49304,4.517,11.702,29.509,71.907,51688,4.51,10.714,30.173,71.036,54226,4.681,10.387,33.173,70.257,56418,7.936,17.079
47101,33.03,75.672,47253,5.351,14.925,31.794,76.704,49304,5.265,19.118,31.91,76.051,51688,5.279,12.5,30.539,72.06,54226,5.29,12.621,33.707,69.529,56418,8.532,15.0
47103,30.871,77.483,49157,12.461,12.889,30.328,76.886,50679,12.225,13.362,28.833,73.792,56156,11.864,9.091,29.185,71.175,60207,12.577,10.363,31.433,71.344,69130,15.548,14.024
47105,31.508,73.223,60696,7.535,13.065,31.714,72.742,63168,8.052,10.329,29.738,68.929,65989,7.595,6.405,29.715,65.094,70086,8.041,6.977,32.734,68.162,72608,15.092,16.208
47107,31.778,77.269,49571,9.12,15.077,30.501,75.784,51445,9.152,19.114,29.386,73.571,53212,8.936,10.458,29.616,71.029,54927,8.842,12.472,32.578,71.569,56448,13.723,18.431
47109,31.115,78.217,47253,9.073,27.586,28.789,78.122,49304,8.206,18.947,29.988,74.597,51688,8.396,8.696,29.236,72.75,54226,8.898,11.232,32.015,71.082,56418,11.879,15.441
47111,33.5,74.016,69038,5.597,14.167,31.191,74.755,72006,5.605,15.287,30.041,71.871,75600,5.63,9.184,30.875,70.12,80343,5.58,9.635,33.802,67.331,83085,10.551,12.062
47113,30.566,78.145,54537,30.707,18.695,30.88,79.404,54582,30.495,21.395,28.176,76.256,55945,28.75,13.518,29.426,72.788,57180,29.968,12.763,32.099,72.382,58753,38.014,18.37
47115,32.739,75.595,61096,6.276,11.515,31.043,73.007,63885,7.015,12.195,29.014,70.765,66337,6.576,9.577,30.383,68.476,68632,6.688,6.828,32.3,68.432,70533,10.939,12.721
47117,33.129,77.618,53358,10.535,23.288,31.99,77.3,55140,8.937,20.419,30.171,73.152,56521,9.37,12.157,30.395,70.334,62198,9.82,11.538,33.682,70.382,65565,14.84,17.579
47119,34.243,76.952,69038,17.873,22.878,32.701,76.809,72006,17.46,18.287,30.809,73.821,75600,16.925,13.748,30.504,70.815,80343,17.697,14.554,33.45,70.591,83063,24.623,21.898
47121,34.803,77.343,47253,4.142,15.152,30.747,74.129,49304,4.265,11.494,30.627,73.424,53686,4.366,6.024,29.808,66.736,56662,4.144,4.396,32.061,65.395,57058,7.342,7.018
47123,32.218,74.928,47253,8.371,14.516,33.713,75.605,49304,7.497,11.551,31.114,72.136,51688,7.466,6.54,30.725,67.837,54226,7.594,9.484,33.434,69.351,57539,11.15,13.365
47125,33.406,78.681,55288,27.567,24.336,32.211,78.62,59252,27.27,21.846,31.329,76.63,61045,27.017,16.299,31.482,74.272,62723,28.189,15.768,34.152,74.397,65849,37.385,20.234
47127,31.459,77.111,58140,4.316,16.216,31.652,74.278,61854,4.703,11.594,30.008,70.17,64590,4.704,3.053,29.531,66.574,69055,4.798,8.392,34.649,65.979,71295,6.94,9.091
47129,32.257,73.793,60696,4.577,17.143,31.526,77.989,63168,5.776,22.807,30.135,76.223,65989,5.258,13.492,31.247,72.169,70086,5.346,12.048,33.387,75.199,72608,8.206,15.126
47131,30.022,77.988,47827,13.822,17.204,28.727,75.563,49304,15.705,20.0,27.329,75.477,51688,14.32,9.662,29.56,73.669,54226,14.429,10.063,32.403,72.565,56418,17.18,15.827
47133,32.873,80.573,47253,2.903,22.034,29.44,75.265,49304,3.156,19.497,27.736,71.921,51688,3.058,8.309,29.186,69.922,54226,3.098,12.034,33.349,70.511,56418,5.815,18.229
47135,26.0,76.491,47253,5.171,18.75,30.053,86.026,49304,5.188,15.789,32.357,74.15,51688,5.18,9.524,31.281,72.712,54226,5.243,7.018,32.07,71.615,56418,7.623,13.953
47137,34.522,76.436,47253,2.23,6.522,29.078,77.778,49304,2.23,9.804,28.432,72.76,51688,2.23,4.545,27.466,70.068,54226,2.23,6.818,29.745,65.454,56418,3.416,7.843
47139,31.821,76.028,52580,3.626,13.208,31.548,76.078,55565,3.46,19.231,30.279,72.408,57783,3.402,10.448,30.234,68.333,60901,3.423,9.009,32.097,70.623,63243,6.979,14.545
47141,31.074,75.662,50183,8.149,18.623,30.369,77.131,51927,8.294,18.193,27.839,71.746,54575,8.048,10.172,28.972,69.327,57391,8.057,11.893,32.269,70.794,59026,14.006,20.314
47143,32.733,77.657,49855,6.736,10.256,31.296,75.494,51657,6.763,13.568,30.328,72.314,51688,6.945,8.786,30.915,70.783,56978,6.986,9.455,31.65,68.894,57271,11.942,14.118
47145,32.166,76.818,60696,5.724,10.423,31.112,76.541,63168,5.629,15.072,29.74,74.017,66004,5.744,10.814,30.176,71.316,70134,5.787,11.337,32.715,72.632,72640,9.968,19.454
47147,32.951,75.14,69038,11.728,16.763,32.273,74.16,72006,11.111,14.3,30.582,72.589,75600,10.539,9.464,30.774,69.717,80343,10.975,11.098,33.693,69.35,83085,18.151,18.674
47149,34.191,77.825,69038,21.405,22.598,33.21,77.403,72006,20.904,19.838,30.885,74.847,75600,19.998,13.238,31.339,72.056,80343,20.53,14.057,34.676,72.122,83080,31.588,19.648
47151,33.825,79.14,47253,1.959,15.0,31.042,76.113,49304,1.953,14.583,31.045,72.084,51688,1.96,5.682,31.983,72.66,54226,1.965,5.983,31.935,67.731,56418,4.125,10.87
47153,31.463,74.328,61096,4.693,8.421,32.244,73.532,63885,4.314,10.976,29.226,72.191,66337,4.475,8.407,30.806,69.572,68632,4.364,9.125,31.015,65.084,70533,8.473,10.891
47155,34.069,76.568,50733,9.612,6.648,33.151,76.225,53880,9.817,7.097,32.94,74.633,54950,9.571,5.042,33.055,72.129,58277,9.095,4.701,34.948,72.447,61302,15.099,5.34
47157,32.167,78.824,59679,40.545,20.241,31.087,78.536,61881,39.6,19.374,28.715,74.167,64233,33.585,12.938,29.347,71.354,66563,36.429,13.548,32.549,73.779,68067,51.587,19.311
47159,31.897,74.43,69038,5.711,18.493,29.342,74.245,72006,6.081,13.548,30.381,71.835,75600,6.048,8.974,31.078,68.429,80343,5.785,7.572,33.784,69.942,83085,9.274,20.896
47161,35.429,78.736,52988,6.478,20.0,29.857,80.681,59252,6.463,26.786,32.413,76.008,61027,6.406,8.654,29.448,70.312,62723,6.55,12.414,33.581,71.065,67915,9.762,17.204
47163,33.082,78.713,51950,5.208,19.713,31.44,79.081,53434,5.299,21.333,29.787,76.462,55279,5.033,13.723,29.745,73.733,58039,4.973,12.966,32.466,74.475,60792,9.303,21.683
47165,33.577,75.159,69038,10.95,15.086,32.53,75.392,72006,11.065,15.164,30.48,72.297,75600,10.804,9.307,30.549,69.171,80343,10.99,10.239,33.738,69.794,83085,19.279,18.47
47167,31.008,77.599,59672,20.999,16.246,31.171,76.502,61881,18.978,12.312,29.658,74.489,64230,18.232,7.74,29.771,70.495,66541,18.793,7.878,31.419,72.678,68008,22.591,15.443
47169,34.297,76.227,69038,13.542,15.625,34.186,75.727,72006,12.15,13.953,29.277,70.614,75600,13.167,4.52,29.712,68.064,80343,12.748,9.459,33.479,70.473,83085,24.431,13.889
47171,30.61,80.932,51137,5.167,22.034,30.829,79.567,51934,5.407,13.158,30.3,75.989,55149,5.391,11.818,29.463,72.054,58931,5.324,12.571,33.155,72.324,60890,9.604,16.279
47173,32.0,77.225,60696,2.806,16.522,31.778,75.449,63168,2.901,8.73,30.346,72.506,65989,2.782,9.283,30.328,69.78,70086,2.869,10.41,33.0,69.532,72608,5.814,12.727
47175,34.92,71.446,47253,2.511,12.0,31.703,72.48,51014,2.392,10.811,31.219,74.173,51688,2.449,5.479,29.694,68.258,54226,2.471,7.059,30.493,64.607,59966,4.824,14.925
47177,31.575,77.469,48832,11.861,14.155,29.944,75.457,49304,11.509,11.524,29.68,71.484,51688,11.807,9.302,29.808,67.062,54226,12.051,6.839,32.872,68.585,56418,16.241,14.358
47179,32.191,77.391,51137,8.7,23.447,30.89,77.421,51934,8.535,18.818,28.813,74.646,55149,8.154,13.456,29.029,72.677,58931,8.181,12.917,32.072,73.185,60890,13.766,20.031
47181,31.333,75.929,47253,6.39,8.333,28.914,73.602,49304,6.51,27.586,30.78,73.96,51688,6.805,9.756,30.323,69.853,54226,6.266,10.759,31.208,70.69,59475,9.38,16.832
47183,32.717,78.005,51692,10.812,10.101,31.566,79.589,49304,11.216,17.925,29.365,75.836,52462,10.798,12.613,29.288,74.088,54226,11.572,8.946,31.279,72.306,56506,14.655,15.423
47185,33.446,77.121,47253,5.063,21.019,30.71,74.945,49304,4.978,12.903,30.18,71.668,51688,4.802,11.022,29.326,68.929,54226,5.189,10.169,32.599,70.431,56418,9.271,18.297
47187,33.04,73.177,69038,12.861,16.201,31.165,72.692,72006,12.806,12.383,28.077,68.065,75600,12.779,6.748,28.293,64.086,80343,12.766,6.623,32.132,64.169,83085,18.176,14.513
47189,33.297,75.875,69038,11.001,16.923,32.154,75.662,72006,10.828,15.245,29.626,72.714,75600,10.66,9.479,29.785,69.805,80343,10.968,11.434,33.75,71.275,83085,19.441,21.586
48001,32.538,78.917,53583,29.468,25.543,32.418,78.268,55444,26.447,17.371,30.169,75.889,57401,26.376,13.514,31.873,73.514,59670,26.096,17.523,32.956,73.055,61785,34.669,21.612
48003,33.557,84.94,80703,48.689,27.517,33.223,82.508,79260,48.187,22.302,32.052,77.891,85875,46.152,15.652,31.475,77.343,83799,46.693,11.521,34.444,76.402,80863,57.329,20.513
48005,33.671,80.631,53492,29.301,26.382,32.552,79.521,55444,28.71,25.592,30.801,75.869,57401,27.815,17.115,32.313,75.723,59670,28.466,19.094,33.67,77.149,61785,36.326,22.202
48007,35.031,76.052,60533,27.79,12.227,33.412,74.436,57957,27.766,10.979,32.475,73.53,59063,26.182,6.874,33.606,71.386,59670,26.688,8.951,35.008,71.681,68020,29.863,9.5
48009,32.333,77.6,58480,8.787,13.333,32.893,75.579,59781,8.988,12.0,29.335,74.514,62172,8.857,6.832,28.241,72.081,65290,8.646,9.023,31.873,70.718,66634,13.259,13.924
48011,36.688,80.06,63059,9.26,37.5,31.562,88.262,65601,9.26,50.0,29.929,84.527,67578,9.26,35.714,29.222,79.724,68820,9.26,25.926,37.0,73.677,69716,13.8,0.0
48013,34.83,80.365,64216,59.377,22.68,33.19,77.17,66594,59.112,16.5,34.0,74.545,69611,60.795,14.521,31.871,72.646,72069,59.614,15.449,35.768,74.46,74284,65.11,22.258
48015,35.059,73.049,71143,34.088,15.591,32.62,76.201,73901,34.562,20.814,31.858,69.931,76981,33.145,9.25,31.193,66.583,79625,33.178,9.426,34.218,69.112,81859,37.216,18.929
48017,33.8,79.907,53492,61.69,33.333,31.857,90.944,55444,61.69,57.143,29.682,84.07,57401,61.69,27.273,27.968,74.622,62517,61.69,19.355,34.536,76.618,68414,67.808,25.0
48019,35.455,72.189,64216,19.505,11.64,33.221,74.698,66594,19.009,12.155,32.784,71.672,69611,19.359,7.692,33.251,69.543,72069,19.475,10.0,35.071,69.158,74284,25.34,11.194
48021,35.918,75.259,81887,39.301,18.068,34.822,75.694,86307,38.072,20.92,33.152,73.983,90731,38.58,14.863,33.092,71.379,95165,38.588,18.237,35.532,71.628,100215,44.862,26.132
48023,29.5,84.286,54375,15.54,42.857,31.85,79.834,55444,15.54,25.0,28.353,80.136,57401,15.54,23.529,33.13,73.507,59670,15.54,17.391,35.654,74.77,61785,19.318,11.538
48025,38.13,82.049,53492,62.747,28.986,33.649,79.829,55444,62.438,28.571,34.246,77.518,57401,62.347,14.035,34.064,76.106,59670,61.42,15.596,34.657,71.274,61785,65.831,11.429
48027,34.477,78.318,59035,40.434,21.093,33.254,78.094,60511,39.541,21.637,32.219,76.112,62383,37.81,16.65,32.003,73.054,64135,40.253,14.659,34.62,72.898,66512,51.218,19.096
48029,35.458,78.71,64219,58.091,28.006,34.394,79.361,66594,57.322,28.421,32.147,76.417,69611,54.599,19.316,32.446,73.87,72075,56.387,18.535,35.09,74.873,74284,67.538,25.5
48031,37.16,67.917,68548,20.708,12.0,32.253,68.158,64830,21.298,12.329,31.084,67.781,69324,21.17,7.692,31.913,64.802,70767,21.09,9.551,34.286,64.213,79099,24.174,10.081
48035,33.519,77.155,55011,15.061,16.667,33.891,76.296,56282,17.925,19.328,30.536,71.891,58683,16.052,9.694,31.891,68.898,61222,16.616,9.479,34.221,71.525,66595,23.588,16.779
48037,32.485,78.799,51214,25.843,20.464,30.969,76.871,55439,24.582,17.04,29.87,75.244,57576,22.312,13.194,30.731,73.975,60231,23.447,11.136,32.802,73.563,63851,30.387,17.608
48039,34.754,78.779,71143,49.6,28.11,33.536,78.718,73901,48.94,24.569,31.723,76.493,76981,49.649,16.675,32.152,73.976,79625,50.503,16.917,35.12,75.875,81859,57.781,26.82
48041,33.551,78.372,63803,31.998,28.411,32.684,77.919,64320,30.888,23.965,30.403,75.295,68590,29.396,16.651,30.58,74.427,71362,30.501,18.408,33.12,75.373,71878,39.134,26.114
48043,33.562,79.507,53492,41.622,28.125,32.676,81.957,55444,44.221,23.944,29.991,77.836,59292,42.846,22.222,31.905,77.015,65841,42.786,20.69,32.273,75.436,65915,45.318,27.273
48047,41.2,74.2,53492,92.22,20.0,29.0,96.2,55444,91.85,80.0,31.0,80.34,57401,92.128,0.0,35.0,71.333,81290,90.74,0.0,39.222,76.27,61785,90.872,22.222
48049,33.808,78.339,53607,21.73,18.265,32.379,77.918,55444,21.957,17.621,31.667,72.607,57871,22.119,9.974,31.467,73.787,61889,21.621,14.085,34.472,72.208,62800,27.704,16.604
